自TM,相手TM,球場,日付,HA,ナ,先,順,途,交,CB,捕逸,代点,守備,名前,打率,打数,得点,安打,打点,三振,四死,犠打,盗塁,失策,本塁打,1回,2回,3回,4回,5回,6回,7回,8回,9回,10回,11回,12回
楽天,ロッテ,Koboパーク宮城,10/1,0,0,7,7,,,0,0,0,(中),島内宏明,.257,3,0,1,0,1,1,0,0,0,0,,四球,,中安,,二ゴロ,,,空三振,,,
楽天,ロッテ,Koboパーク宮城,10/1,0,0,8,8,,打,0,0,0,(左),聖澤諒,.245,3,0,0,0,1,0,0,0,0,0,,左飛,,空三振,,二ゴロ,,,,,,
楽天,ロッテ,Koboパーク宮城,10/1,0,0,,8,打,,0,0,0,打,中川大志,.121,1,0,0,0,0,0,0,0,0,0,,,,,,,,,二飛,,,
楽天,ロッテ,Koboパーク宮城,10/1,0,0,9,9,,打,0,1,0,(捕),足立祐一,.182,2,1,1,0,0,0,1,0,0,0,,捕犠打,,,右飛,,左安,,,,,
楽天,ロッテ,Koboパーク宮城,10/1,0,0,,9,打,,0,0,0,打,ペゲーロ,.284,1,0,0,0,1,0,0,0,0,0,,,,,,,,,空三振,,,
楽天,ロッテ,Koboパーク宮城,10/1,0,0,,10,,投,0,0,0,(投),辛島航,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
楽天,ロッテ,Koboパーク宮城,10/1,0,0,,10,投,投,0,0,0,投,ハーマン,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
楽天,ロッテ,Koboパーク宮城,10/1,0,0,,10,投,投,0,0,0,投,福山博之,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
楽天,ロッテ,Koboパーク宮城,10/1,0,0,,10,投,投,0,0,0,投,松井裕樹,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
楽天,ロッテ,Koboパーク宮城,10/1,0,0,,10,投,,0,0,0,投,青山浩二,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
楽天,西武,メットライフ,10/2,1,1,1,1,,,0,0,0,(遊),茂木栄五郎,.295,5,0,2,0,1,0,0,0,0,0,右安,,空三振,,左２,二ゴロ,,,三邪飛,,,
楽天,西武,メットライフ,10/2,1,1,2,2,,,0,0,0,(二),藤田一也,.252,4,0,0,0,0,0,1,0,0,0,一犠打,,一ゴロ,,中飛,,遊ゴロ,,遊直,,,
楽天,西武,メットライフ,10/2,1,1,3,3,,,0,0,0,(指),ペゲーロ,.283,3,1,0,0,1,1,0,0,0,0,三ゴロ,,,見三振,,四球,二ゴロ,,,,,
楽天,西武,メットライフ,10/2,1,1,4,4,,,0,0,0,(三),ウィーラー,.270,3,1,1,2,2,1,0,0,0,1,空三振,,,空三振,,左本(2),四球,,,,,
楽天,西武,メットライフ,10/2,1,1,5,5,,,0,0,0,(一),銀次,.291,4,0,2,0,0,0,0,0,0,0,,左飛,,中安,,中安,一ゴロ,,,,,
楽天,西武,メットライフ,10/2,1,1,6,6,,,0,0,0,(中),島内宏明,.257,3,0,1,0,0,0,1,0,0,0,,二ゴロ,,二安,,捕犠打,,三ゴロ,,,,
楽天,西武,メットライフ,10/2,1,1,7,7,,,0,0,0,(右左),岡島豪郎,.260,4,0,2,0,2,0,0,0,0,0,,右安,,空三振,,左安,,空三振,,,,
楽天,西武,メットライフ,10/2,1,1,8,8,,守,0,0,0,(左),聖澤諒,.242,3,0,0,0,0,0,0,0,0,0,,一ゴロ,,,遊ゴロ,遊飛,,,,,,
楽天,西武,メットライフ,10/2,1,1,,8,守,,0,0,0,右,田中和基,.128,1,0,0,0,0,0,0,0,0,0,,,,,,,,遊飛,,,,
楽天,西武,メットライフ,10/2,1,1,9,9,,,0,0,0,(捕),嶋基宏,.205,3,0,0,0,1,1,0,0,0,0,,,右飛,,見三振,四球,,,右飛,,,
楽天,西武,メットライフ,10/2,1,1,,10,,投,0,0,0,(投),則本昂大,.000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
楽天,西武,メットライフ,10/2,1,1,,10,投,投,0,0,0,投,高梨雄平,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
楽天,西武,メットライフ,10/2,1,1,,10,投,投,0,0,0,投,ハーマン,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
楽天,西武,メットライフ,10/2,1,1,,10,投,,0,0,0,投,福山博之,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
楽天,西武,メットライフ,10/3,1,1,1,1,,,0,0,0,(遊),茂木栄五郎,.292,4,0,0,0,1,0,1,0,0,0,空三振,,二ゴロ,,投犠打,,一ゴロ,,遊ゴロ,,,
楽天,西武,メットライフ,10/3,1,1,2,2,,,0,0,0,(二),藤田一也,.251,5,1,1,2,0,0,0,0,0,0,遊ゴロ,,投安,,一ゴロ,,二ゴロ,,中飛,,,
楽天,西武,メットライフ,10/3,1,1,3,3,,,0,0,0,(右),ペゲーロ,.282,5,0,1,1,2,0,0,0,0,0,二直,,中安,,空三振,,二ゴロ,,空三振,,,
楽天,西武,メットライフ,10/3,1,1,4,4,,,0,0,0,(三),ウィーラー,.270,2,0,1,0,1,2,0,0,0,0,,左安,四球,,,空三振,,四球,,,,
楽天,西武,メットライフ,10/3,1,1,5,5,,,0,0,0,(中),島内宏明,.258,3,0,1,0,0,1,0,0,0,0,,投ゴロ,左飛,,,右安,,四球,,,,
楽天,西武,メットライフ,10/3,1,1,6,6,,,0,0,0,(一),銀次,.291,2,0,1,0,0,1,1,0,0,0,,左安,,投ゴロ,,四球,,投犠野,,,,
楽天,西武,メットライフ,10/3,1,1,7,7,,打,0,0,0,(指),アマダー,.237,3,0,0,0,2,0,0,0,0,0,,見三振,,右飛,,見三振,,,,,,
楽天,西武,メットライフ,10/3,1,1,,7,打,,0,0,0,打指,中川大志,.118,1,0,0,0,1,0,0,0,0,0,,,,,,,,見三振,,,,
楽天,西武,メットライフ,10/3,1,1,8,8,,打,0,0,0,(左),岡島豪郎,.261,3,1,1,0,2,0,0,0,0,0,,,左安,見三振,,空三振,,,,,,
楽天,西武,メットライフ,10/3,1,1,,8,打,守,0,0,0,打,足立祐一,.179,1,0,0,0,1,0,0,0,0,0,,,,,,,,空三振,,,,
楽天,西武,メットライフ,10/3,1,1,,8,守,,0,0,0,左,福田将儀,.143,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
楽天,西武,メットライフ,10/3,1,1,9,9,,,0,0,0,(捕),嶋基宏,.204,2,1,0,0,0,1,1,0,0,0,,,捕犠打,,四球,,一失,中飛,,,,
楽天,西武,メットライフ,10/3,1,1,,10,,投,0,0,0,(投),美馬学,.000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
楽天,西武,メットライフ,10/3,1,1,,10,投,投,0,0,0,投,西宮悠介,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
楽天,西武,メットライフ,10/3,1,1,,10,投,投,0,0,0,投,菅原秀,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
楽天,西武,メットライフ,10/3,1,1,,10,投,,0,0,0,投,入野貴大,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
楽天,ロッテ,ZOZOマリン,10/4,1,1,1,1,,,0,0,0,(右),岡島豪郎,.256,6,0,0,0,3,0,0,0,0,0,左飛,,一ゴロ,,空三振,,,空三振,,遊ゴロ,,見三振
楽天,ロッテ,ZOZOマリン,10/4,1,1,2,2,,,0,0,0,(二遊),藤田一也,.250,5,0,1,0,0,0,0,0,0,0,中安,,中飛,,,遊ゴロ,,,二ゴロ,,右飛,
楽天,ロッテ,ZOZOマリン,10/4,1,1,3,3,,走,1,0,0,(中),島内宏明,.260,4,0,2,0,1,0,0,0,0,0,遊直,,,空三振,,右安,,,右安,,,
楽天,ロッテ,ZOZOマリン,10/4,1,1,,3,走,,0,0,0,走中,田中和基,.150,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,,右安,
楽天,ロッテ,ZOZOマリン,10/4,1,1,4,4,,走,0,0,0,(指),ウィーラー,.275,5,0,4,0,0,0,0,0,0,0,中安,,,遊安,,中飛,,,左安,,左安,
楽天,ロッテ,ZOZOマリン,10/4,1,1,,4,走,,0,0,0,走指,福田将儀,.143,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,
楽天,ロッテ,ZOZOマリン,10/4,1,1,5,5,,,0,0,0,(一二),銀次,.288,5,0,0,0,1,0,0,0,0,0,三ゴロ,,,二ゴロ,,,左飛,,左飛,,空三振,
楽天,ロッテ,ZOZOマリン,10/4,1,1,6,6,,,0,0,0,(左),聖澤諒,.246,5,0,2,1,2,0,0,0,0,0,,中安,,暴振逃,,,見三振,,中安,,一ゴロ,
楽天,ロッテ,ZOZOマリン,10/4,1,1,7,7,,,0,0,0,(三),内田靖人,.000,5,0,0,0,2,0,0,0,0,0,,三併打,,空三振,,,見三振,,右飛,,,二飛
楽天,ロッテ,ZOZOマリン,10/4,1,1,8,8,,打,0,0,0,(遊),阿部俊人,.158,2,0,0,0,0,0,0,0,0,0,,左飛,,,右飛,,,,,,,
楽天,ロッテ,ZOZOマリン,10/4,1,1,,8,打,,0,0,0,打一,枡田慎太郎,.182,3,0,0,0,2,0,0,0,0,0,,,,,,,,左飛,,空三振,,空三振
楽天,ロッテ,ZOZOマリン,10/4,1,1,9,9,,打,0,0,0,(捕),嶋基宏,.202,2,0,0,0,0,0,0,0,0,0,,,中飛,,左飛,,,,,,,
楽天,ロッテ,ZOZOマリン,10/4,1,1,,9,打,守,0,0,0,打,茂木栄五郎,.291,1,0,0,0,0,0,0,0,0,0,,,,,,,,二ゴロ,,,,
楽天,ロッテ,ZOZOマリン,10/4,1,1,,9,守,,0,0,0,捕,足立祐一,.188,2,0,1,0,1,0,0,0,0,0,,,,,,,,,,空三振,,左安
楽天,ロッテ,ZOZOマリン,10/4,1,1,,10,,投,0,0,0,(投),岸孝之,.000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
楽天,ロッテ,ZOZOマリン,10/4,1,1,,10,投,投,0,0,0,投,宋家豪,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
楽天,ロッテ,ZOZOマリン,10/4,1,1,,10,投,投,0,0,0,投,高梨雄平,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
楽天,ロッテ,ZOZOマリン,10/4,1,1,,10,投,投,0,0,0,投,青山浩二,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
楽天,ロッテ,ZOZOマリン,10/4,1,1,,10,投,投,0,0,0,投,釜田佳直,.000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
楽天,ロッテ,ZOZOマリン,10/4,1,1,,10,投,,0,0,0,投,西宮悠介,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
楽天,ロッテ,ZOZOマリン,10/5,1,1,1,1,,守,0,0,0,(遊),茂木栄五郎,.290,5,1,1,0,1,0,0,0,0,0,中安,空三振,,二併打,,,右飛,,左飛,,,
楽天,ロッテ,ZOZOマリン,10/5,1,1,,1,守,,0,0,0,遊,阿部俊人,.158,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
楽天,ロッテ,ZOZOマリン,10/5,1,1,2,2,,,0,0,0,(左),岡島豪郎,.254,3,1,0,0,0,1,0,0,0,0,二ゴロ,,四球,二ゴロ,,,二ゴロ,,,,,
楽天,ロッテ,ZOZOマリン,10/5,1,1,3,3,,,0,0,0,(中),島内宏明,.260,4,0,1,0,1,0,0,0,0,0,空三振,,右安,,左飛,,,二ゴロ,,,,
楽天,ロッテ,ZOZOマリン,10/5,1,1,4,4,,,0,0,0,(指),ウィーラー,.275,4,0,1,1,0,0,0,0,0,0,右安,,捕邪飛,,中飛,,,二ゴロ,,,,
楽天,ロッテ,ZOZOマリン,10/5,1,1,5,5,,,0,0,0,(二),銀次,.291,3,0,2,1,0,0,0,0,0,0,右安,,右犠飛,,遊ゴロ,,,左安,,,,
楽天,ロッテ,ZOZOマリン,10/5,1,1,6,6,,,0,0,0,(一),枡田慎太郎,.176,2,0,0,0,0,2,0,0,0,0,一直,,四球,,,捕邪飛,,四球,,,,
楽天,ロッテ,ZOZOマリン,10/5,1,1,7,7,,,0,0,0,(三),内田靖人,.000,4,0,0,0,0,0,0,0,0,0,,中飛,左飛,,,三ゴロ,,中飛,,,,
楽天,ロッテ,ZOZOマリン,10/5,1,1,8,8,,,0,0,0,(捕),下妻貴寛,.100,4,0,1,0,2,0,0,0,0,0,,見三振,,中安,,空三振,,,二ゴロ,,,
楽天,ロッテ,ZOZOマリン,10/5,1,1,9,9,,,0,0,0,(右),田中和基,.143,2,0,0,0,0,1,1,1,1,0,,四球,,犠打失,,,中飛,,右飛,,,
楽天,ロッテ,ZOZOマリン,10/5,1,1,,10,,,0,0,0,(投),古川侑利,.000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
楽天,オリックス,京セラD大阪,10/7,1,1,1,1,,守,0,0,0,(遊),茂木栄五郎,.290,3,0,1,0,1,0,0,0,0,0,空三振,,左安,,中飛,,,,,,,
楽天,オリックス,京セラD大阪,10/7,1,1,,1,守,,0,0,0,遊,西田哲朗,.158,2,1,1,0,1,0,0,0,1,0,,,,,,見三振,,,左安,,,
楽天,オリックス,京セラD大阪,10/7,1,1,2,2,,,1,0,0,(右),岡島豪郎,.259,5,1,3,0,1,0,0,0,0,0,中安,,右安,,空三振,,左飛,,三安,,,
楽天,オリックス,京セラD大阪,10/7,1,1,3,3,,,0,0,0,(二一),銀次,.292,2,1,1,2,0,3,0,0,0,0,四球,,四球,,四球,,二ゴロ,,中２,,,
楽天,オリックス,京セラD大阪,10/7,1,1,4,4,,守,0,0,0,(三),ウィーラー,.273,4,0,0,0,0,0,0,0,1,0,二飛,,遊ゴロ,,左飛,,三ゴロ,,,,,
楽天,オリックス,京セラD大阪,10/7,1,1,,4,守,,0,0,0,三,阿部俊人,.200,1,1,1,0,0,0,0,0,1,0,,,,,,,,,右安,,,
楽天,オリックス,京セラD大阪,10/7,1,1,5,5,,打,0,0,0,(指),枡田慎太郎,.171,2,0,0,0,2,0,0,0,0,0,,空三振,,見三振,,,,,,,,
楽天,オリックス,京セラD大阪,10/7,1,1,,5,打,,0,0,0,打指,島内宏明,.260,3,1,1,0,1,0,0,0,0,0,,,,,,左安,,空三振,中飛,,,
楽天,オリックス,京セラD大阪,10/7,1,1,6,6,,,0,0,0,(左),聖澤諒,.250,4,2,2,0,0,1,0,0,0,0,,左飛,,左２,,四球,,左飛,左安,,,
楽天,オリックス,京セラD大阪,10/7,1,1,7,7,,打,0,0,0,(一),内田靖人,.000,2,0,0,0,2,0,0,0,0,0,,空三振,,空三振,,,,,,,,
楽天,オリックス,京セラD大阪,10/7,1,1,,7,打,,0,0,0,打二,藤田一也,.253,1,0,1,0,0,1,1,0,0,0,,,,,,投犠打,,四球,右安,,,
楽天,オリックス,京セラD大阪,10/7,1,1,8,8,,,0,0,0,(捕),足立祐一,.205,4,0,2,3,1,1,0,0,0,0,,,一邪飛,四球,,右３,,空三振,右安,,,
楽天,オリックス,京セラD大阪,10/7,1,1,9,9,,,0,0,0,(中),田中和基,.128,5,0,0,0,2,0,0,0,0,0,,,二ゴロ,空三振,,二直,,,空三振/中飛,,,
楽天,オリックス,京セラD大阪,10/7,1,1,,10,,投,0,0,0,(投),藤平尚真,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
楽天,オリックス,京セラD大阪,10/7,1,1,,10,投,投,0,0,0,投,青山浩二,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
楽天,オリックス,京セラD大阪,10/7,1,1,,10,投,投,0,0,0,投,高梨雄平,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
楽天,オリックス,京セラD大阪,10/7,1,1,,10,投,投,0,0,0,投,宋家豪,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
楽天,オリックス,京セラD大阪,10/7,1,1,,10,投,,0,0,0,投,西宮悠介,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
楽天,ソフトバンク,Koboパーク宮城,10/8,0,1,1,1,,,0,0,0,(左),岡島豪郎,.262,4,1,2,0,1,0,0,0,0,0,左飛,,見三振,,中安,,右安,,,,,
楽天,ソフトバンク,Koboパーク宮城,10/8,0,1,2,2,,,0,0,0,(二),藤田一也,.257,4,1,2,2,0,0,0,0,0,1,左安,,二ゴロ,,右本(2),,左飛,,,,,
楽天,ソフトバンク,Koboパーク宮城,10/8,0,1,3,3,,,0,0,0,(一),銀次,.291,4,0,1,0,0,0,0,0,0,0,遊ゴロ,,遊ゴロ,,左２,,,二ゴロ,,,,
楽天,ソフトバンク,Koboパーク宮城,10/8,0,1,4,4,,,0,0,0,(指),ペゲーロ,.282,3,0,1,0,2,1,0,0,0,0,四球,,,右安,空三振,,,空三振,,,,
楽天,ソフトバンク,Koboパーク宮城,10/8,0,1,5,5,,,0,0,0,(中),島内宏明,.261,2,0,1,0,0,1,1,0,0,0,四球,,,投犠打,,遊ゴロ,,左安,,,,
楽天,ソフトバンク,Koboパーク宮城,10/8,0,1,6,6,,守,0,0,0,(捕),嶋基宏,.200,3,0,0,0,1,0,0,0,0,0,遊ゴロ,,,遊ゴロ,,空三振,,,,,,
楽天,ソフトバンク,Koboパーク宮城,10/8,0,1,,6,守,,0,0,0,捕,細川亨,.105,1,0,0,0,0,0,0,0,0,0,,,,,,,,三直,,,,
楽天,ソフトバンク,Koboパーク宮城,10/8,0,1,7,7,,,0,0,0,(三),内田靖人,.000,3,0,0,0,2,0,0,0,1,0,,遊ゴロ,,空三振,,空三振,,,,,,
楽天,ソフトバンク,Koboパーク宮城,10/8,0,1,8,8,,,0,0,0,(遊),西田哲朗,.136,3,0,0,0,3,0,0,0,0,0,,空三振,,,空三振,,空三振,,,,,
楽天,ソフトバンク,Koboパーク宮城,10/8,0,1,9,9,,,0,0,0,(右),田中和基,.120,3,0,0,0,2,0,0,0,0,0,,空三振,,,二ゴロ,,見三振,,,,,
楽天,ソフトバンク,Koboパーク宮城,10/8,0,1,,10,,投,0,0,0,(投),則本昂大,.000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
楽天,ソフトバンク,Koboパーク宮城,10/8,0,1,,10,投,投,0,0,0,投,宋家豪,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
楽天,ソフトバンク,Koboパーク宮城,10/8,0,1,,10,投,投,0,0,0,投,ハーマン,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
楽天,ソフトバンク,Koboパーク宮城,10/8,0,1,,10,投,,0,0,0,投,福山博之,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
楽天,日本ハム,Koboパーク宮城,10/9,0,0,1,1,,,0,0,0,(遊),茂木栄五郎,.289,5,1,1,0,0,0,0,0,0,0,右安,三ゴロ,,右飛,,,一ゴロ,,遊ゴロ,,,
楽天,日本ハム,Koboパーク宮城,10/9,0,0,2,2,,守,0,0,0,(二),藤田一也,.254,3,0,0,0,0,0,1,0,0,0,投犠打,,左邪飛,,左飛,,一ゴロ,,,,,
楽天,日本ハム,Koboパーク宮城,10/9,0,0,,2,守,,0,0,0,二,阿部俊人,.200,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
楽天,日本ハム,Koboパーク宮城,10/9,0,0,3,3,,,0,0,0,(一),銀次,.295,3,0,3,1,0,1,0,0,1,0,左安,,遊安,,四球,,左安,,,,,
楽天,日本ハム,Koboパーク宮城,10/9,0,0,4,4,,打,0,0,0,(指),ペゲーロ,.281,2,0,0,0,0,0,0,0,0,0,二ゴロ,,投ゴロ,,,,,,,,,
楽天,日本ハム,Koboパーク宮城,10/9,0,0,,4,打,,0,0,0,打指,ウィーラー,.272,2,0,0,0,0,0,0,0,0,0,,,,,右飛,,三ゴロ,,,,,
楽天,日本ハム,Koboパーク宮城,10/9,0,0,5,5,,,0,0,0,(中),島内宏明,.263,4,0,2,0,0,0,0,0,0,0,左安,,中安,,一ゴロ,,,二ゴロ,,,,
楽天,日本ハム,Koboパーク宮城,10/9,0,0,6,6,,,0,0,0,(右),岡島豪郎,.263,3,0,1,0,0,1,0,0,0,0,四球,,右安,,,一ゴロ,,一ゴロ,,,,
楽天,日本ハム,Koboパーク宮城,10/9,0,0,7,7,,,0,0,0,(左),聖澤諒,.250,4,0,1,0,0,0,0,0,0,0,二ゴロ,,右飛,,,左２,,遊飛,,,,
楽天,日本ハム,Koboパーク宮城,10/9,0,0,8,8,,,0,0,0,(三),内田靖人,.000,4,0,0,0,2,0,0,0,0,0,,中飛,,中飛,,見三振,,,空三振,,,
楽天,日本ハム,Koboパーク宮城,10/9,0,0,9,9,,打,1,0,0,(捕),足立祐一,.211,3,0,1,0,1,0,0,0,0,0,,左安,,空三振,,遊ゴロ,,,,,,
楽天,日本ハム,Koboパーク宮城,10/9,0,0,,9,打,,0,0,0,打,枡田慎太郎,.169,1,0,0,0,1,0,0,0,0,0,,,,,,,,,見三振,,,
楽天,日本ハム,Koboパーク宮城,10/9,0,0,,10,,投,0,0,0,(投),美馬学,.000,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,
楽天,日本ハム,Koboパーク宮城,10/9,0,0,,10,投,投,0,0,0,投,高梨雄平,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
楽天,日本ハム,Koboパーク宮城,10/9,0,0,,10,投,投,0,0,0,投,青山浩二,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
楽天,日本ハム,Koboパーク宮城,10/9,0,0,,10,投,,0,0,0,投,菅原秀,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
楽天,ロッテ,Koboパーク宮城,10/10,0,0,1,1,,,0,0,0,(指),茂木栄五郎,.296,4,2,4,1,0,0,0,0,0,0,左３,左２,,遊安,,,中２,,,,,
楽天,ロッテ,Koboパーク宮城,10/10,0,0,2,2,,守,0,0,0,(二),藤田一也,.252,2,0,0,1,1,0,2,0,0,0,投犠打,遊ゴロ,,空三振,,,一犠打,,,,,
楽天,ロッテ,Koboパーク宮城,10/10,0,0,,2,守,,0,0,0,二,阿部俊人,.200,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
楽天,ロッテ,Koboパーク宮城,10/10,0,0,3,3,,,0,0,0,(一),銀次,.293,4,0,0,0,0,0,0,0,0,0,二ゴロ,,二ゴロ,,左飛,,二ゴロ,,,,,
楽天,ロッテ,Koboパーク宮城,10/10,0,0,4,4,,守,0,0,0,(三),ウィーラー,.271,2,0,0,0,0,1,0,0,0,0,四球,,左飛,,投ゴロ,,,,,,,
楽天,ロッテ,Koboパーク宮城,10/10,0,0,,4,守,,0,0,0,三,内田靖人,.048,1,0,1,1,0,0,0,0,0,0,,,,,,,左安,,,,,
楽天,ロッテ,Koboパーク宮城,10/10,0,0,5,5,,,1,0,0,(中),島内宏明,.265,4,0,2,0,0,0,0,0,0,0,右安,,三安,,遊飛,,一ゴロ,,,,,
楽天,ロッテ,Koboパーク宮城,10/10,0,0,6,6,,,0,0,0,(左),岡島豪郎,.260,3,0,0,0,0,1,0,0,0,0,三ゴロ,,,二ゴロ,,四球,,遊ゴロ,,,,
楽天,ロッテ,Koboパーク宮城,10/10,0,0,7,7,,守,0,0,0,(捕),嶋基宏,.199,1,0,0,0,0,1,0,0,0,0,,投ゴロ,,四球,,,,,,,,
楽天,ロッテ,Koboパーク宮城,10/10,0,0,,7,守,,0,0,0,捕,細川亨,.100,1,0,0,0,0,0,1,0,0,0,,,,,,投犠打,,遊ゴロ,,,,
楽天,ロッテ,Koboパーク宮城,10/10,0,0,8,8,,,0,0,0,(右),田中和基,.111,4,1,0,0,2,0,0,0,0,0,,空三振,,三ゴロ,,見三振,,三飛,,,,
楽天,ロッテ,Koboパーク宮城,10/10,0,0,9,9,,,0,0,0,(遊),村林一輝,.500,2,2,1,0,1,1,0,0,0,0,,二安,,四球,,見三振,,,,,,
楽天,ロッテ,Koboパーク宮城,10/10,0,0,,10,,投,0,0,0,(投),岸孝之,.000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
楽天,ロッテ,Koboパーク宮城,10/10,0,0,,10,投,投,0,0,0,投,森雄大,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
楽天,ロッテ,Koboパーク宮城,10/10,0,0,,10,投,投,0,0,0,投,宋家豪,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
楽天,ロッテ,Koboパーク宮城,10/10,0,0,,10,投,,0,0,0,投,福山博之,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
オリックス,楽天,京セラD大阪,3/31,0,1,1,1,,,0,0,0,(遊),安達了一,.250,4,0,1,2,1,1,0,0,0,0,空三振,,右飛,,右３,,,遊ゴロ,,四球,,
オリックス,楽天,京セラD大阪,3/31,0,1,2,2,,,0,0,0,(二),西野真弘,.000,5,0,0,0,3,0,0,0,1,0,空三振,,,二ゴロ,空三振,,,中飛,,空三振,,
オリックス,楽天,京セラD大阪,3/31,0,1,3,3,,,0,0,0,(指),中島宏之,.400,5,0,2,0,0,0,0,0,0,0,中安,,,三ゴロ,,中飛,,一飛,,,遊安,
オリックス,楽天,京セラD大阪,3/31,0,1,4,4,,,0,0,0,(右),ロメロ,.000,5,0,0,0,3,0,0,0,0,0,一飛,,,遊ゴロ,,空三振,,,空三振,,空三振,
オリックス,楽天,京セラD大阪,3/31,0,1,5,5,,走,0,0,0,(三),小谷野栄一,.750,4,1,3,0,0,1,0,0,1,0,,右安,,,左安,遊ゴロ,,,四球,,左安,
オリックス,楽天,京セラD大阪,3/31,0,1,,5,走,,0,0,0,走,小田裕也,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
オリックス,楽天,京セラD大阪,3/31,0,1,6,6,,,0,0,0,(一),Ｔ－岡田,.400,5,1,2,1,2,0,0,0,0,1,,三ゴロ,,,右安,,右本(1),,空三振,,空三振,
オリックス,楽天,京セラD大阪,3/31,0,1,7,7,,走,0,0,0,(左),小島脩平,.000,2,0,0,0,0,0,0,0,0,0,,投併打,,,遊ゴロ,,,,,,,
オリックス,楽天,京セラD大阪,3/31,0,1,,7,走,打,0,0,0,走左,川端崇義,.000,2,1,0,0,1,0,0,0,0,0,,,,,,,空三振,,遊ゴロ,,,
オリックス,楽天,京セラD大阪,3/31,0,1,,7,打,,0,0,0,打,宮﨑祐樹,.000,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,二ゴロ,
オリックス,楽天,京セラD大阪,3/31,0,1,8,8,,打,0,0,0,(捕),若月健矢,.000,1,0,0,0,1,0,0,0,0,0,,,空三振,,,,,,,,,
オリックス,楽天,京セラD大阪,3/31,0,1,,8,打,,0,0,1,打捕,伊藤光,.667,3,1,2,1,0,0,0,0,0,0,,,,,左安,,中安,,,右飛,,
オリックス,楽天,京セラD大阪,3/31,0,1,9,9,,,1,0,0,(中),駿太,.000,4,0,0,0,1,0,0,0,0,0,,,中飛,,見三振,,捕ゴロ,,,左飛,,
オリックス,楽天,京セラD大阪,3/31,0,1,,10,,投,0,0,0,(投),金子千尋,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
オリックス,楽天,京セラD大阪,3/31,0,1,,10,投,投,0,0,0,投,吉田一将,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
オリックス,楽天,京セラD大阪,3/31,0,1,,10,投,投,0,0,0,投,海田智行,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
オリックス,楽天,京セラD大阪,3/31,0,1,,10,投,投,0,0,0,投,平野佳寿,-,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,
