自TM,相手TM,球場,日付,先,完投,完封,無四球,暴投,ボーク,基準,HA,ナ,回,攻撃,援護,分数,勝敗,名前,防御率,回数,打者,投球,安打,被本,三振,四死,失点,自責,T責除
日本ハム,楽天,札幌ドーム,6/25,,0,0,0,0,0,140,0,0,9,2,0,2    ,,白村明弘,0.00,2,7,30,0,0,0,1,0,0,
日本ハム,楽天,札幌ドーム,6/25,,0,0,0,0,0,140,0,0,9,1,0,1    ,,エスコバー,6.20,1,8,35,3,0,1,2,2,2,
日本ハム,楽天,札幌ドーム,6/25,,0,0,0,0,0,140,0,0,9,1,0,1    ,,玉井大翔,0.93,1,3,7,0,0,0,0,0,0,
日本ハム,ソフトバンク,ヤフオクドーム,6/27,1,0,0,0,0,0,141,1,1,9,8,0,7    ,●,高梨裕稔,3.71,7,31,118,7,3,5,3,6,6,
日本ハム,ソフトバンク,ヤフオクドーム,6/27,,0,0,0,0,0,141,1,1,9,2,0,1    ,,エスコバー,5.91,1,4,26,0,0,3,1,0,0,
日本ハム,ソフトバンク,ヤフオクドーム,6/28,1,0,0,0,0,0,143,1,1,9,5,4,4 2/3,,加藤貴之,3.86,4.2,22,86,6,3,1,2,5,5,
日本ハム,ソフトバンク,ヤフオクドーム,6/28,,0,0,0,1,0,143,1,1,9,2,0,1 1/3,,白村明弘,0.00,1.1,4,18,0,0,1,0,0,0,
日本ハム,ソフトバンク,ヤフオクドーム,6/28,,0,0,0,0,0,143,1,1,9,2,0,1    ,,公文克彦,4.02,1,5,15,1,0,1,1,0,0,
日本ハム,ソフトバンク,ヤフオクドーム,6/28,,0,0,0,0,0,143,1,1,9,2,0,1    ,●,マーティン,2.25,1,4,20,1,1,2,0,1,1,
日本ハム,ソフトバンク,ヤフオクドーム,6/29,1,0,0,0,0,0,145,1,1,9,6,0,5    ,●,メンドーサ,3.82,5,23,103,4,0,1,4,1,1,
日本ハム,ソフトバンク,ヤフオクドーム,6/29,,0,0,0,0,0,145,1,1,9,2,0,1    ,,宮西尚生,3.48,1,3,8,0,0,1,0,0,0,
日本ハム,ソフトバンク,ヤフオクドーム,6/29,,0,0,0,0,0,145,1,1,9,2,0,1    ,,谷元圭介,2.83,1,5,19,1,0,1,1,0,0,
日本ハム,ソフトバンク,ヤフオクドーム,6/29,,0,0,0,0,0,145,1,1,9,1,0,0 1/3,,白村明弘,0.00,0.1,3,20,0,0,1,1,0,0,
日本ハム,ソフトバンク,ヤフオクドーム,6/29,,0,0,0,0,0,145,1,1,9,1,0,0 2/3,,公文克彦,3.86,0.2,2,9,0,0,2,0,0,0,
日本ハム,ロッテ,ZOZOマリン,6/30,1,0,0,0,0,0,147,1,1,9,9,7,8    ,○,有原航平,5.00,8,31,116,8,0,1,2,1,1,
日本ハム,ロッテ,ZOZOマリン,6/30,,0,0,0,0,0,147,1,1,9,1,0,0 1/3,,玉井大翔,3.60,0.1,4,15,3,1,0,0,3,3,
日本ハム,ロッテ,ZOZOマリン,6/30,,0,0,0,1,0,147,1,1,9,1,0,0 2/3,,増井浩俊,2.17,0.2,3,12,0,0,2,0,0,0,
日本ハム,ロッテ,ZOZOマリン,7/1,1,0,0,0,1,0,149,1,0,9,6,0,5 1/3,●,村田透,3.52,5.1,24,93,5,1,4,3,4,4,
日本ハム,ロッテ,ZOZOマリン,7/1,,0,0,0,0,0,149,1,0,9,1,0,0 2/3,,白村明弘,4.26,0.2,5,22,4,0,1,0,3,3,
日本ハム,ロッテ,ZOZOマリン,7/1,,0,0,0,0,0,149,1,0,9,2,0,1    ,,エスコバー,5.64,1,5,26,1,0,2,1,0,0,
日本ハム,ロッテ,ZOZOマリン,7/1,,0,0,0,0,0,149,1,0,9,2,0,1    ,,玉井大翔,3.27,1,5,9,2,0,0,1,0,0,
日本ハム,ロッテ,ZOZOマリン,7/2,1,0,0,0,0,0,151,1,0,9,7,2,6    ,○,上沢直之,5.06,6,23,84,4,0,4,1,1,1,
日本ハム,ロッテ,ZOZOマリン,7/2,,0,0,0,0,0,151,1,0,9,2,0,1    ,H,宮西尚生,3.32,1,3,13,0,0,1,0,0,0,
日本ハム,ロッテ,ZOZOマリン,7/2,,0,0,0,0,0,151,1,0,9,2,0,1    ,,白村明弘,3.68,1,5,16,1,0,2,1,0,0,
日本ハム,ロッテ,ZOZOマリン,7/2,,0,0,0,0,0,151,1,0,9,1,0,0 1/3,,玉井大翔,4.76,0.1,5,24,3,0,0,1,2,2,
日本ハム,ロッテ,ZOZOマリン,7/2,,0,0,0,0,0,151,1,0,9,1,0,0 2/3,,公文克彦,3.71,0.2,1,2,0,0,0,0,0,0,
日本ハム,西武,東京ドーム,7/3,1,0,0,0,1,0,154,0,1,9,6,3,6    ,●,高梨裕稔,3.89,6,28,113,8,1,3,2,5,4,
日本ハム,西武,東京ドーム,7/3,,0,0,0,0,0,154,0,1,9,1,0,1    ,,井口和朋,7.71,1,5,23,1,1,1,1,1,1,
日本ハム,西武,東京ドーム,7/3,,0,0,0,0,0,154,0,1,9,1,0,1    ,,公文克彦,3.50,1,4,15,1,0,0,0,0,0,
日本ハム,西武,東京ドーム,7/3,,0,0,0,0,0,154,0,1,9,1,0,1    ,,上原健太,45.00,1,9,40,5,0,0,1,5,5,
日本ハム,西武,東京ドーム,7/4,1,0,0,0,0,0,156,0,1,9,4,1,4 2/3,●,加藤貴之,4.11,4.2,21,85,8,2,1,0,4,4,
日本ハム,西武,東京ドーム,7/4,,0,0,0,1,0,156,0,1,9,3,0,3 1/3,,白村明弘,2.53,3.1,12,48,2,0,4,1,0,0,
日本ハム,西武,東京ドーム,7/4,,0,0,0,0,0,156,0,1,9,1,0,1    ,,谷元圭介,2.73,1,3,10,0,0,1,0,0,0,
日本ハム,西武,札幌ドーム,7/6,1,0,0,0,1,0,158,0,1,9,5,5,5 1/3,,メンドーサ,4.13,5.1,26,80,8,1,3,3,5,5,
日本ハム,西武,札幌ドーム,7/6,,0,0,0,0,0,158,0,1,9,0,0,0 2/3,●,宮西尚生,3.63,0.2,6,22,2,0,0,1,2,1,
日本ハム,西武,札幌ドーム,7/6,,0,0,0,1,0,158,0,1,9,1,0,1    ,,石川直也,3.22,1,6,25,1,0,1,2,0,0,
日本ハム,西武,札幌ドーム,7/6,,0,0,0,0,0,158,0,1,9,1,0,1    ,,田中豊樹,0.00,1,4,17,1,0,3,0,0,0,
日本ハム,西武,札幌ドーム,7/6,,0,0,0,0,0,158,0,1,9,1,0,1    ,,公文克彦,3.32,1,3,6,0,0,0,0,0,0,
日本ハム,ソフトバンク,札幌ドーム,7/7,1,1,0,1,0,0,160,0,1,9,9,1,9    ,●,有原航平,4.90,9,37,127,10,2,6,0,4,4,
日本ハム,ソフトバンク,札幌ドーム,7/8,1,0,0,0,0,0,162,0,0,9,4,1,4 2/3,●,井口和朋,6.94,4.2,21,80,6,1,2,2,3,3,
日本ハム,ソフトバンク,札幌ドーム,7/8,,0,0,0,1,0,162,0,0,9,1,0,1 1/3,,田中豊樹,0.00,1.1,4,18,0,0,2,0,0,0,
日本ハム,ソフトバンク,札幌ドーム,7/8,,0,0,0,0,0,162,0,0,9,1,0,1    ,,公文克彦,3.60,1,5,23,2,0,2,0,1,1,
日本ハム,ソフトバンク,札幌ドーム,7/8,,0,0,0,0,0,162,0,0,9,1,0,1    ,,マーティン,2.65,1,4,15,1,1,0,0,1,1,
日本ハム,ソフトバンク,札幌ドーム,7/8,,0,0,0,0,0,162,0,0,9,1,0,1    ,,上原健太,22.50,1,4,16,0,0,2,1,0,0,
日本ハム,ソフトバンク,札幌ドーム,7/9,1,0,0,0,0,0,164,0,0,8,7,2,7    ,○,上沢直之,3.81,7,24,80,5,0,5,0,0,0,
日本ハム,ソフトバンク,札幌ドーム,7/9,,0,0,0,0,0,164,0,0,8,1,0,1    ,H,マーティン,2.50,1,3,16,0,0,0,0,0,0,
日本ハム,ソフトバンク,札幌ドーム,7/9,,0,0,0,0,0,164,0,0,8,1,0,1    ,S,増井浩俊,2.10,1,4,16,2,0,2,0,0,0,
日本ハム,オリックス,京セラD大阪,7/10,1,0,0,0,0,0,165,1,1,9,3,0,2 2/3,●,浦野博司,4.36,2.2,15,49,5,2,2,3,5,5,
日本ハム,オリックス,京セラD大阪,7/10,,0,0,0,0,0,165,1,1,9,4,0,3 1/3,,上原健太,8.44,3.1,16,74,2,0,1,3,2,0,
日本ハム,オリックス,京セラD大阪,7/10,,0,0,0,1,0,165,1,1,9,2,0,1    ,,田中豊樹,8.10,1,9,30,4,0,0,1,4,3,
日本ハム,オリックス,京セラD大阪,7/10,,0,0,0,0,0,165,1,1,9,2,0,1    ,,石川直也,3.09,1,3,9,0,0,1,0,0,0,
日本ハム,オリックス,京セラD大阪,7/11,1,0,0,0,0,0,167,1,1,9,5,1,4    ,●,斎藤佑樹,8.18,4,24,80,11,1,2,0,8,7,
日本ハム,オリックス,京セラD大阪,7/11,,0,0,0,0,0,167,1,1,9,3,0,2    ,,公文克彦,3.27,2,8,29,2,0,3,0,0,0,
日本ハム,オリックス,京セラD大阪,7/11,,0,0,0,0,0,167,1,1,9,2,0,1    ,,田中豊樹,6.23,1,3,13,0,0,1,0,0,0,
日本ハム,オリックス,京セラD大阪,7/11,,0,0,0,0,0,167,1,1,9,2,0,1    ,,石川直也,2.96,1,3,10,0,0,0,0,0,0,
日本ハム,オリックス,京セラD大阪,7/12,1,0,0,0,0,0,169,1,1,9,2,0,1 1/3,●,大谷翔平(投),27.00,1.1,8,29,2,0,2,3,4,4,
日本ハム,オリックス,京セラD大阪,7/12,,0,0,0,0,0,169,1,1,9,4,0,3 2/3,,メンドーサ,4.16,3.2,16,46,4,0,2,1,2,2,
日本ハム,オリックス,京セラD大阪,7/12,,0,0,0,0,0,169,1,1,9,2,0,1    ,,谷元圭介,2.64,1,4,10,1,0,0,0,0,0,
日本ハム,オリックス,京セラD大阪,7/12,,0,0,0,0,0,169,1,1,9,2,0,1    ,,宮西尚生,3.47,1,3,14,0,0,1,0,0,0,
日本ハム,オリックス,京セラD大阪,7/12,,0,0,0,0,0,169,1,1,9,2,0,1    ,,田中豊樹,5.06,1,5,21,1,0,2,1,0,0,
日本ハム,楽天,函館,7/18,1,0,0,0,0,0,172,0,0,9,7,1,7    ,●,有原航平,5.01,7,29,107,9,1,4,0,5,5,
日本ハム,楽天,函館,7/18,,0,0,0,1,0,172,0,0,9,1,0,1    ,,公文克彦,3.13,1,5,18,1,0,1,1,0,0,
日本ハム,楽天,函館,7/18,,0,0,0,0,0,172,0,0,9,1,0,1    ,,鍵谷陽平,2.94,1,4,11,1,0,0,0,0,0,
日本ハム,楽天,札幌ドーム,7/19,1,0,0,0,1,0,174,0,1,9,6,0,6    ,●,上沢直之,3.67,6,27,96,8,1,6,1,2,2,
日本ハム,楽天,札幌ドーム,7/19,,0,0,0,0,0,174,0,1,9,1,0,1    ,,宮西尚生,3.33,1,5,18,2,0,0,0,0,0,
日本ハム,楽天,札幌ドーム,7/19,,0,0,0,0,0,174,0,1,9,1,0,1    ,,石川直也,3.20,1,7,29,3,1,2,1,1,1,
日本ハム,楽天,札幌ドーム,7/19,,0,0,0,0,0,174,0,1,9,1,0,1    ,,田中豊樹,4.26,1,4,17,0,0,0,1,0,0,
日本ハム,楽天,札幌ドーム,7/20,1,0,0,0,2,0,176,0,1,11,5,0,5    ,,吉田侑樹,3.00,5,22,98,5,0,2,2,0,0,
日本ハム,楽天,札幌ドーム,7/20,,0,0,0,0,0,176,0,1,11,1,0,1    ,,谷元圭介,3.41,1,8,32,3,0,2,2,3,3,
日本ハム,楽天,札幌ドーム,7/20,,0,0,0,0,0,176,0,1,11,1,0,1    ,,鍵谷陽平,2.86,1,3,8,0,0,0,0,0,0,
日本ハム,楽天,札幌ドーム,7/20,,0,0,0,0,0,176,0,1,11,1,0,1    ,,田中豊樹,3.68,1,3,12,0,0,2,0,0,0,
日本ハム,楽天,札幌ドーム,7/20,,0,0,0,0,0,176,0,1,11,1,0,1    ,H,増井浩俊,2.03,1,5,21,1,0,2,1,0,0,
日本ハム,楽天,札幌ドーム,7/20,,0,0,0,0,0,176,0,1,11,1,0,1    ,H,マーティン,2.37,1,3,6,1,0,0,0,0,0,
日本ハム,楽天,札幌ドーム,7/20,,0,0,0,0,0,176,0,1,11,1,0,1    ,○,宮西尚生,3.20,1,5,24,2,0,0,0,0,0,
日本ハム,西武,メットライフ,7/21,1,0,0,0,0,0,177,1,1,9,5,1,4 1/3,●,メンドーサ,4.47,4.1,22,86,4,1,2,5,5,5,
日本ハム,西武,メットライフ,7/21,,0,0,0,0,0,177,1,1,9,1,0,0 2/3,,鍵谷陽平,2.80,0.2,2,8,0,0,0,0,0,0,
日本ハム,西武,メットライフ,7/21,,0,0,0,0,0,177,1,1,9,3,0,2    ,,公文克彦,3.96,2,10,34,4,0,1,1,3,3,
日本ハム,西武,メットライフ,7/21,,0,0,0,0,0,177,1,1,9,2,0,1    ,,谷元圭介,3.31,1,3,15,0,0,2,0,0,0,
日本ハム,西武,メットライフ,7/22,1,0,0,0,0,0,179,1,1,9,5,0,4    ,●,白村明弘,3.68,4,16,73,3,1,4,1,3,3,
日本ハム,西武,メットライフ,7/22,,0,0,0,0,0,179,1,1,9,2,0,1    ,,石川直也,3.08,1,6,19,1,0,0,2,0,0,
日本ハム,西武,メットライフ,7/22,,0,0,0,0,0,179,1,1,9,3,0,2    ,,田中豊樹,3.86,2,9,41,2,0,1,1,1,1,
日本ハム,西武,メットライフ,7/22,,0,0,0,0,0,179,1,1,9,2,0,1    ,,マーティン,2.25,1,3,18,0,0,3,0,0,0,
日本ハム,西武,メットライフ,7/23,1,0,0,0,0,0,181,1,0,9,5,2,4    ,●,上原健太,8.68,4,18,71,6,1,6,1,4,4,
日本ハム,西武,メットライフ,7/23,,0,0,0,0,0,181,1,0,9,3,0,2    ,,鍵谷陽平,2.89,2,11,35,4,2,1,0,4,1,
日本ハム,西武,メットライフ,7/23,,0,0,0,0,0,181,1,0,9,3,0,2    ,,石川直也,3.18,2,11,56,4,0,3,1,1,1,
日本ハム,ロッテ,釧路,7/25,1,0,0,0,1,0,184,0,0,9,6,0,6    ,●,有原航平,5.07,6,32,120,11,1,5,3,4,4,
日本ハム,ロッテ,釧路,7/25,,0,0,0,0,0,184,0,0,9,1,0,1    ,,田中豊樹,3.48,1,4,14,1,0,1,0,0,0,
日本ハム,ロッテ,釧路,7/25,,0,0,0,0,0,184,0,0,9,1,0,1    ,,石川直也,3.07,1,4,25,0,0,0,1,0,0,
日本ハム,ロッテ,釧路,7/25,,0,0,0,0,0,184,0,0,9,1,0,1    ,,新垣勇人,0.00,1,4,10,1,0,0,0,0,0,
日本ハム,ロッテ,帯広,7/26,1,0,0,0,0,0,186,0,0,8,7,3,7    ,○,上沢直之,3.48,7,26,103,4,2,4,1,2,2,
日本ハム,ロッテ,帯広,7/26,,0,0,0,0,0,186,0,0,8,1,0,1    ,H,マーティン,2.14,1,4,16,0,0,2,0,0,0,
日本ハム,ロッテ,帯広,7/26,,0,0,0,0,0,186,0,0,8,1,0,1    ,S,増井浩俊,1.97,1,5,24,2,0,2,0,0,0,
日本ハム,ソフトバンク,ヤフオクドーム,7/29,1,0,0,0,0,0,187,1,0,9,6,0,5    ,●,白村明弘,3.66,5,20,86,3,1,6,2,2,2,
日本ハム,ソフトバンク,ヤフオクドーム,7/29,,0,0,0,0,0,187,1,0,9,2,0,1    ,,田中豊樹,3.18,1,3,10,0,0,1,0,0,0,
日本ハム,ソフトバンク,ヤフオクドーム,7/29,,0,0,0,0,0,187,1,0,9,2,0,1    ,,宮西尚生,3.08,1,4,19,0,0,1,1,0,0,
日本ハム,ソフトバンク,ヤフオクドーム,7/29,,0,0,0,0,0,187,1,0,9,2,0,1    ,,石川直也,3.56,1,5,17,2,1,0,0,2,2,
日本ハム,ソフトバンク,ヤフオクドーム,7/30,1,0,0,0,1,0,189,1,0,9,7,2,6    ,●,上原健太,7.63,6,26,112,8,2,8,0,4,4,
日本ハム,ソフトバンク,ヤフオクドーム,7/30,,0,0,0,0,0,189,1,0,9,3,0,2    ,,メンドーサ,4.37,2,6,28,1,0,0,1,0,0,
日本ハム,ソフトバンク,東京ドーム,7/31,1,0,0,0,0,0,191,1,1,9,3,3,2 1/3,●,吉田侑樹,6.35,2.1,17,70,7,1,0,3,5,5,
日本ハム,ソフトバンク,東京ドーム,7/31,,0,0,0,0,0,191,1,1,9,2,0,1 2/3,,メンドーサ,4.29,1.2,8,17,4,0,1,0,0,0,
日本ハム,ソフトバンク,東京ドーム,7/31,,0,0,0,0,0,191,1,1,9,2,0,1    ,,田中豊樹,2.92,1,5,18,1,0,2,1,0,0,
日本ハム,ソフトバンク,東京ドーム,7/31,,0,0,0,0,0,191,1,1,9,2,0,1    ,,石川直也,3.45,1,3,18,0,0,3,0,0,0,
日本ハム,ソフトバンク,東京ドーム,7/31,,0,0,0,0,0,191,1,1,9,2,0,1    ,,宮西尚生,2.96,1,3,18,0,0,2,0,0,0,
日本ハム,ソフトバンク,東京ドーム,7/31,,0,0,0,0,0,191,1,1,9,2,0,1    ,,マーティン,2.05,1,3,16,0,0,1,0,0,0,
日本ハム,ロッテ,ZOZOマリン,8/2,1,1,0,1,0,0,195,1,1,9,9,2,8    ,●,有原航平,4.95,8,34,109,12,2,5,0,4,3,
日本ハム,ロッテ,ZOZOマリン,8/3,1,0,0,0,0,0,197,1,1,9,6,2,5    ,○,加藤貴之,3.84,5,22,95,5,0,3,2,0,0,
日本ハム,ロッテ,ZOZOマリン,8/3,,0,0,0,0,0,197,1,1,9,2,0,1    ,H,宮西尚生,2.86,1,3,10,0,0,0,0,0,0,
日本ハム,ロッテ,ZOZOマリン,8/3,,0,0,0,0,0,197,1,1,9,2,0,1    ,H,田中豊樹,3.38,1,7,31,3,0,1,1,1,1,
日本ハム,ロッテ,ZOZOマリン,8/3,,0,0,0,0,0,197,1,1,9,2,0,1    ,H,マーティン,1.96,1,3,7,0,0,1,0,0,0,
日本ハム,ロッテ,ZOZOマリン,8/3,,0,0,0,0,0,197,1,1,9,2,0,1    ,S,増井浩俊,2.18,1,6,25,2,0,1,1,1,1,
日本ハム,オリックス,札幌ドーム,8/5,1,0,0,0,0,0,200,0,0,9,6,4,6    ,,上沢直之,3.61,6,26,127,4,2,3,4,3,3,
日本ハム,オリックス,札幌ドーム,8/5,,0,0,0,0,0,200,0,0,9,0,0,0 2/3,●,宮西尚生,3.41,0.2,4,17,2,0,1,0,2,2,
日本ハム,オリックス,札幌ドーム,8/5,,0,0,0,0,0,200,0,0,9,0,0,0 1/3,,田中豊樹,3.95,0.1,2,5,1,1,0,0,1,1,
日本ハム,オリックス,札幌ドーム,8/5,,0,0,0,0,0,200,0,0,9,1,0,1    ,,石川直也,3.34,1,5,17,2,0,2,0,0,0,
日本ハム,オリックス,札幌ドーム,8/5,,0,0,0,0,0,200,0,0,9,1,0,1    ,,玉井大翔,4.38,1,3,15,1,0,0,0,0,0,
日本ハム,オリックス,札幌ドーム,8/6,1,0,0,0,0,0,202,0,0,9,5,2,5    ,●,上原健太,7.97,5,24,95,7,1,3,2,5,5,
日本ハム,オリックス,札幌ドーム,8/6,,0,0,0,0,0,202,0,0,9,2,0,2    ,,玉井大翔,3.77,2,6,22,0,0,3,0,0,0,
日本ハム,オリックス,札幌ドーム,8/6,,0,0,0,0,0,202,0,0,9,1,0,1    ,,石川直也,3.24,1,4,17,1,0,2,0,0,0,
日本ハム,オリックス,札幌ドーム,8/6,,0,0,0,0,0,202,0,0,9,1,0,1    ,,田中豊樹,3.68,1,3,15,0,0,2,0,0,0,
日本ハム,楽天,Koboパーク宮城,8/9,1,0,0,0,0,0,205,1,1,9,4,4,3 2/3,●,有原航平,5.27,3.2,19,65,7,2,2,3,6,6,
日本ハム,楽天,Koboパーク宮城,8/9,,0,0,0,0,0,205,1,1,9,2,0,1 1/3,,鍵谷陽平,2.79,1.1,4,17,0,0,0,0,0,0,
日本ハム,楽天,Koboパーク宮城,8/9,,0,0,0,0,0,205,1,1,9,2,0,1    ,,堀瑞輝,0.00,1,3,16,0,0,2,0,0,0,
日本ハム,楽天,Koboパーク宮城,8/9,,0,0,0,0,0,205,1,1,9,2,0,1    ,,田中豊樹,3.45,1,4,14,1,0,1,0,0,0,
日本ハム,楽天,Koboパーク宮城,8/9,,0,0,0,0,0,205,1,1,9,2,0,1    ,,石川直也,3.15,1,4,20,0,0,2,1,0,0,
日本ハム,楽天,Koboパーク宮城,8/10,1,0,0,0,0,0,207,1,1,11,6,2,5    ,,加藤貴之,3.83,5,23,89,6,1,1,3,2,2,
日本ハム,楽天,Koboパーク宮城,8/10,,0,0,0,0,0,207,1,1,11,2,0,1    ,H,田中豊樹,3.24,1,2,9,0,0,1,0,0,0,
日本ハム,楽天,Koboパーク宮城,8/10,,0,0,0,0,0,207,1,1,11,2,0,1    ,,宮西尚生,3.60,1,5,11,2,0,0,0,1,1,
日本ハム,楽天,Koboパーク宮城,8/10,,0,0,0,0,0,207,1,1,11,2,0,1    ,H,マーティン,1.88,1,4,18,0,0,1,1,0,0,
日本ハム,楽天,Koboパーク宮城,8/10,,0,0,0,0,0,207,1,1,11,2,0,1    ,H,増井浩俊,2.12,1,6,24,2,0,0,1,0,0,
日本ハム,楽天,Koboパーク宮城,8/10,,0,0,0,0,0,207,1,1,11,2,0,1    ,H,鍵谷陽平,2.72,1,3,9,0,0,1,0,0,0,
日本ハム,楽天,Koboパーク宮城,8/10,,0,0,0,0,0,207,1,1,11,1,0,0 1/3,●,石川直也,3.38,0.1,4,15,2,0,1,1,1,1,
日本ハム,ソフトバンク,ヤフオクドーム,8/12,1,0,0,0,0,0,209,1,0,9,8,0,7    ,●,上沢直之,3.31,7,30,115,5,0,7,5,1,1,
日本ハム,ソフトバンク,ヤフオクドーム,8/12,,0,0,0,0,0,209,1,0,9,2,0,1    ,,田中豊樹,3.06,1,6,20,1,0,1,2,0,0,
日本ハム,ソフトバンク,ヤフオクドーム,8/13,1,0,0,0,0,0,211,1,0,9,7,2,6    ,●,上原健太,7.18,6,26,103,5,2,5,4,3,3,
日本ハム,ソフトバンク,ヤフオクドーム,8/13,,0,0,0,0,0,211,1,0,9,2,0,1    ,,鍵谷陽平,2.66,1,3,10,0,0,1,0,0,0,
日本ハム,ソフトバンク,ヤフオクドーム,8/13,,0,0,0,0,0,211,1,0,9,2,0,1    ,,堀瑞輝,0.00,1,4,20,0,0,1,1,0,0,
日本ハム,ソフトバンク,京セラD大阪,8/14,1,0,0,0,0,0,213,1,1,9,5,3,4    ,,村田透,3.38,4,17,61,3,0,1,2,1,1,
日本ハム,ソフトバンク,京セラD大阪,8/14,,0,0,0,0,0,213,1,1,9,2,0,1    ,○,白村明弘,3.48,1,3,11,0,0,0,0,0,0,
日本ハム,ソフトバンク,京セラD大阪,8/14,,0,0,0,0,0,213,1,1,9,2,0,1    ,,田中豊樹,2.89,1,6,22,2,0,1,1,0,0,
日本ハム,ソフトバンク,京セラD大阪,8/14,,0,0,0,0,0,213,1,1,9,2,0,1    ,,鍵谷陽平,2.59,1,3,18,0,0,2,0,0,0,
日本ハム,ソフトバンク,京セラD大阪,8/14,,0,0,0,0,1,213,1,1,9,2,0,1    ,,マーティン,1.80,1,4,24,0,0,2,1,0,0,
日本ハム,ソフトバンク,京セラD大阪,8/14,,0,0,0,0,0,213,1,1,9,2,0,1    ,,玉井大翔,3.52,1,4,22,0,0,2,1,0,0,
日本ハム,ロッテ,札幌ドーム,8/16,1,0,0,0,0,0,216,0,1,8,7,4,7    ,○,有原航平,5.03,7,26,105,6,0,8,2,1,1,
日本ハム,ロッテ,札幌ドーム,8/16,,0,0,0,0,0,216,0,1,8,1,0,1    ,H,マーティン,1.73,1,3,13,0,0,2,0,0,0,
日本ハム,ロッテ,札幌ドーム,8/16,,0,0,0,0,0,216,0,1,8,1,0,1    ,S,増井浩俊,2.31,1,4,12,1,1,2,0,1,1,
日本ハム,ロッテ,札幌ドーム,8/17,1,0,0,0,0,0,218,0,1,11,5,6,5 2/3,,加藤貴之,3.99,5.2,26,117,7,1,9,2,4,4,
日本ハム,ロッテ,札幌ドーム,8/17,,0,0,0,0,0,218,0,1,11,0,0,0 1/3,H,田中豊樹,3.32,0.1,3,14,1,1,1,1,1,1,
日本ハム,ロッテ,札幌ドーム,8/17,,0,0,0,0,0,218,0,1,11,1,0,1    ,,堀瑞輝,6.00,1,5,26,2,2,1,0,2,2,
日本ハム,ロッテ,札幌ドーム,8/17,,0,0,0,0,0,218,0,1,11,1,0,1    ,H,マーティン,1.67,1,3,7,1,0,1,0,0,0,
日本ハム,ロッテ,札幌ドーム,8/17,,0,0,0,0,0,218,0,1,11,1,0,1    ,H,増井浩俊,2.25,1,3,12,0,0,1,0,0,0,
日本ハム,ロッテ,札幌ドーム,8/17,,0,0,0,0,0,218,0,1,11,1,0,1    ,H,鍵谷陽平,2.53,1,4,16,1,0,1,0,0,0,
日本ハム,ロッテ,札幌ドーム,8/17,,0,0,0,0,0,218,0,1,11,1,0,1    ,○,宮西尚生,3.48,1,3,11,0,0,1,0,0,0,
日本ハム,西武,札幌ドーム,8/18,1,0,0,0,0,0,220,0,1,8,7,3,7 1/3,○,メンドーサ,3.97,7.1,27,114,4,0,6,1,0,0,
日本ハム,西武,札幌ドーム,8/18,,0,0,0,0,0,220,0,1,8,0,0,0 2/3,H,宮西尚生,3.41,0.2,2,12,0,0,0,0,0,0,
日本ハム,西武,札幌ドーム,8/18,,0,0,0,0,0,220,0,1,8,1,0,1    ,,白村明弘,3.32,1,3,14,0,0,2,0,0,0,
日本ハム,西武,札幌ドーム,8/19,1,0,0,0,0,0,222,0,0,9,6,0,6    ,●,上沢直之,3.28,6,24,115,4,1,11,3,2,2,
日本ハム,西武,札幌ドーム,8/19,,0,0,0,0,0,222,0,0,9,1,0,1    ,,白村明弘,3.18,1,5,28,1,0,0,1,0,0,
日本ハム,西武,札幌ドーム,8/19,,0,0,0,0,0,222,0,0,9,1,0,1    ,,玉井大翔,3.31,1,6,23,0,0,0,3,0,0,
日本ハム,西武,札幌ドーム,8/19,,0,0,0,0,0,222,0,0,9,1,0,1    ,,井口和朋,7.11,1,5,19,1,0,1,1,1,1,
日本ハム,西武,札幌ドーム,8/20,1,0,0,0,0,0,224,0,0,8,5,4,5    ,○,上原健太,6.03,5,23,99,3,0,3,5,0,0,
日本ハム,西武,札幌ドーム,8/20,,0,0,0,0,0,224,0,0,8,1,0,1    ,,鍵谷陽平,2.47,1,3,14,0,0,2,0,0,0,
日本ハム,西武,札幌ドーム,8/20,,0,0,0,0,0,224,0,0,8,1,0,1    ,,宮西尚生,3.58,1,4,11,2,0,0,0,1,1,
日本ハム,西武,札幌ドーム,8/20,,0,0,0,0,0,224,0,0,8,1,0,1    ,,白村明弘,3.80,1,5,23,1,1,1,1,2,2,
日本ハム,西武,札幌ドーム,8/20,,0,0,0,0,0,224,0,0,8,1,0,1    ,,玉井大翔,3.12,1,3,9,0,0,0,0,0,0,
日本ハム,オリックス,ほっと神戸,8/22,1,0,0,0,1,0,225,1,1,9,7,2,6    ,●,有原航平,5.15,6,26,99,6,2,6,3,5,5,
日本ハム,オリックス,ほっと神戸,8/22,,0,0,0,0,0,225,1,1,9,2,0,1    ,,玉井大翔,2.95,1,4,14,1,0,1,0,0,0,
日本ハム,オリックス,ほっと神戸,8/22,,0,0,0,0,0,225,1,1,9,2,0,1    ,,井口和朋,6.59,1,3,14,0,0,1,0,0,0,
日本ハム,オリックス,ほっと神戸,8/23,1,0,0,0,0,0,227,1,1,9,7,3,6    ,○,高梨裕稔,3.83,6,25,99,7,0,4,0,2,2,
